prompt_id,prompt_uid,image_path,prompt_status,image_status,qc_status,intended_score_band,intended_coarse_class,intended_representative_score,reviewed_score_band,reviewed_coarse_class,final_score_band,final_coarse_class,training_score_band,training_coarse_class,training_representative_score,training_label_source,prompt_title,prompt_model,band_spec_file,qc_notes,damage_profile_primary,damage_profile_secondary,damage_location_primary,box_form_factor,box_pattern,label_presence,tape_profile,background_context,camera_angle,lighting_style,preprocessing_profile
89,prompt_8599c97a443f41e0,images/img_5ede6e9e2a8d4663.png,approved,generated,accepted_as_labeled,86-100,severe,93,86-100,severe,86-100,severe,86-100,severe,93,intended_reviewed_match,Severe tear at front top-left,gpt-5.4-mini,86-100-severe-high.md,Very large open tear with dominant interior exposure; valid severe-high example.,very_large_open_tear,broad_surface_grime,front_top_left_corner,small_cube,shipping_label_patch,barcode_label_only,single_center_tape,plain_studio_floor,three_quarter_right,dim_ambient,rgb_resize_384
90,prompt_e7e5c1e862e24d63,images/img_d198d1b2e1f6415c.png,approved,generated,accepted_as_labeled,36-45,moderate,40,36-45,moderate,36-45,moderate,36-45,moderate,40,intended_reviewed_match,Low-Angle Punctured Side Panel,gpt-5.4-mini,36-45-moderate-low.md,Small puncture with localized denting is readable and contained.,single_small_puncture_with_denting,none,right_side_panel,long_rectangular,tape_heavy_plain,barcode_label_only,reinforced_edge_tape,packing_station,low_angle_front,cool_fluorescent,rgb_resize_384
91,prompt_8cdd9d683a8e4082,images/img_5fbdbe5ebbf04adb.png,approved,generated,accepted_as_labeled,46-55,moderate,50,46-55,moderate,46-55,moderate,46-55,moderate,50,intended_reviewed_match,Moderate split on front top-left corner,gpt-5.4-mini,46-55-moderate-mid.md,Clear corner split with limited opening fits moderate-mid.,clear_corner_split,none,front_top_left_corner,small_cube,subtle_printed_markings,no_visible_label,single_center_tape,warehouse_floor,three_quarter_left,soft_even,rgb_resize_384
92,prompt_44a6e917f5d040fb,images/img_d0a8ae3c7249453b.png,approved,generated,accepted_as_labeled,56-65,moderate,60,56-65,moderate,56-65,moderate,56-65,moderate,60,intended_reviewed_match,Near-Severe Corner Cavity,gpt-5.4-mini,56-65-moderate-high.md,Near-severe corner cavity stays bounded and works as moderate-high.,small_cavity_with_deformation,secondary_face_dent,front_top_right_corner,tall_rectangular,plain_brown,barcode_label_only,minimal_tape,outdoor_doorstep,three_quarter_left,backlit_but_readable,rgb_resize_384
93,prompt_7e215c81db064e02,images/img_eec2fb3a5ae44978.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Intact Overhead Cargo Box,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_face_center,tall_rectangular,subtle_printed_markings,barcode_label_only,cross_tape,van_cargo_area,top_down,cool_fluorescent,rgb_resize_384
94,prompt_2b1a1223c0e34bbc,images/img_c464418a0a8b40c4.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Quiet Porch Parcel,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,front_face_center,tall_rectangular,recycled_patchwork_cardboard,small_shipping_label,reinforced_edge_tape,outdoor_doorstep,low_angle_front,dim_ambient,rgb_resize_384
95,prompt_d5042620d2814d13,images/img_f375c999f1284277.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Warehouse Side Profile Intact,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,left_side_panel,medium_standard,subtle_printed_markings,multiple_small_stickers,minimal_tape,warehouse_floor,side_profile_left,mixed_indoor,rgb_resize_384
96,prompt_beeb795df92b4ce5,images/img_574a69d7bfc547e4.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Plain Brown Corner Clean,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_bottom_left_corner,tall_rectangular,plain_brown,multiple_small_stickers,single_center_tape,outdoor_doorstep,side_profile_left,soft_even,rgb_resize_384
97,prompt_b71bc5436f064558,images/img_4542d83e718f4e72.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Sorting Table Right Panel,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,right_side_panel,medium_standard,plain_brown,barcode_label_only,cross_tape,delivery_sorting_table,front_eye_level,dim_ambient,rgb_resize_384
98,prompt_9b545132c7734622,images/img_8941f95df16f46a1.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Mailer Box in Soft Backlight,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,right_side_panel,flat_mailer_box,subtle_printed_markings,no_visible_label,minimal_tape,outdoor_doorstep,side_profile_right,backlit_but_readable,rgb_resize_384
99,prompt_8c477bcbb5854961,images/img_2c8c279076b845dc.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Studio Floor Plain Mailer,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,left_side_panel,flat_mailer_box,tape_heavy_plain,barcode_label_only,old_peeling_tape,plain_studio_floor,bottom_edge_low,harsh_side_shadow,rgb_resize_384
100,prompt_b6e4fa7ae54941be,images/img_a81c370dfb004053.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Top Corner but Intact,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,front_top_right_corner,tall_rectangular,tape_heavy_plain,small_shipping_label,cross_tape,packing_station,diagonal_corner_view,backlit_but_readable,rgb_resize_384
101,prompt_116fed908b11489f,images/img_586650b8310a4ade.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Long Box at Van Floor,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_bottom_right_corner,long_rectangular,subtle_printed_markings,barcode_label_only,reinforced_edge_tape,van_cargo_area,diagonal_corner_view,mixed_indoor,rgb_resize_384
102,prompt_8ffa81bd78824202,images/img_5c4815918a024381.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Small Cube Warehouse Clean,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,front_face_center,small_cube,shipping_label_patch,no_visible_label,minimal_tape,warehouse_floor,high_three_quarter_right,cool_fluorescent,rgb_resize_384
103,prompt_5d5f1faf4c754d32,images/img_06fbabfb8eec4a69.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Dim Floor Corner Clean,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,front_bottom_right_corner,flat_mailer_box,recycled_patchwork_cardboard,multiple_small_stickers,single_center_tape,warehouse_floor,three_quarter_left,dim_ambient,rgb_resize_384
104,prompt_d24734f9975b43b8,images/img_14708532c2ce4768.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Corner View in Studio Light,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_top_right_corner,tall_rectangular,subtle_printed_markings,small_shipping_label,old_peeling_tape,plain_studio_floor,high_three_quarter_right,dim_ambient,rgb_resize_384
105,prompt_49ee23ca4a86428d,images/img_5aeea8b10f324078.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Plain Box Side Light,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_top_right_corner,medium_standard,plain_brown,multiple_small_stickers,minimal_tape,plain_studio_floor,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
106,prompt_bdc75e6c5a7d410b,images/img_a470df8fcde048bc.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Top Flap Edge Still Normal,gpt-5.4-mini,00-10-intact.md,,visually_intact,tiny_handling_scuffs,top_flap_edge,small_cube,recycled_patchwork_cardboard,small_shipping_label,single_center_tape,delivery_sorting_table,front_eye_level,backlit_but_readable,rgb_resize_384
107,prompt_aa3a4d485c984fe2,images/img_41257d17412943f3.png,approved,generated,accepted_as_labeled,0-10,intact,5,0-10,intact,0-10,intact,0-10,intact,5,intended_reviewed_match,Overhead Box Without Damage,gpt-5.4-mini,00-10-intact.md,,visually_intact,none,front_top_right_corner,medium_standard,plain_brown,small_shipping_label,cross_tape,delivery_sorting_table,top_down,harsh_side_shadow,rgb_resize_384
108,prompt_0f08eceff56e476e,images/img_1d48fe1b4ab44a8b.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Light scuffing on left panel in van cargo area,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,small_stain_patch,left_side_panel,long_rectangular,tape_heavy_plain,small_shipping_label,minimal_tape,van_cargo_area,high_three_quarter_left,dim_ambient,rgb_resize_384
109,prompt_7b5d14bc45cd42df,images/img_38b8d9fadb9345e5.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Small right-panel dent with worn van-cargo presentation,gpt-5.4-mini,11-20-minor-low.md,,small_face_dent,tiny_handling_scuffs,right_side_panel,long_rectangular,shipping_label_patch,no_visible_label,old_peeling_tape,van_cargo_area,slightly_top_down,soft_even,rgb_resize_384
110,prompt_1d3360179f3b4865,images/img_b55ad49bfce64eca.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Centered front-face scuffing on tall box,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,none,front_face_center,tall_rectangular,subtle_printed_markings,barcode_label_only,reinforced_edge_tape,outdoor_doorstep,top_down,harsh_side_shadow,rgb_resize_384
111,prompt_e46a23eece234ebb,images/img_50153adea3d04e3d.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Softened front-bottom-left corner with light creases,gpt-5.4-mini,11-20-minor-low.md,,light_corner_softening,light_crease_cluster,front_bottom_left_corner,medium_standard,plain_brown,small_shipping_label,old_peeling_tape,warehouse_floor,bottom_edge_low,mixed_indoor,rgb_resize_384
112,prompt_abc979ee9de741f0,images/img_be638d61938241e2.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Right-panel crease on small cube box,gpt-5.4-mini,11-20-minor-low.md,,light_edge_crease,small_stain_patch,right_side_panel,small_cube,plain_brown,barcode_label_only,minimal_tape,warehouse_floor,side_profile_right,mixed_indoor,rgb_resize_384
113,prompt_6835e6b0489c4b04,images/img_85ff25d3fc8a4972.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Front-face dent with dim packing-station lighting,gpt-5.4-mini,11-20-minor-low.md,,small_face_dent,small_stain_patch,front_face_center,long_rectangular,tape_heavy_plain,no_visible_label,reinforced_edge_tape,packing_station,high_three_quarter_right,dim_ambient,rgb_resize_384
114,prompt_88402be494cf44ce,images/img_42ddf5a85ed743d0.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Left-panel scuffing on flat mailer box,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,tiny_handling_scuffs,left_side_panel,flat_mailer_box,recycled_patchwork_cardboard,no_visible_label,reinforced_edge_tape,outdoor_doorstep,front_eye_level,soft_even,rgb_resize_384
115,prompt_409ff3af68de4616,images/img_d626dff985544c76.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Front-top-left corner crease with small secondary wear,gpt-5.4-mini,11-20-minor-low.md,,light_edge_crease,tiny_handling_scuffs,front_top_left_corner,medium_standard,subtle_printed_markings,multiple_small_stickers,single_center_tape,warehouse_floor,high_three_quarter_right,backlit_but_readable,rgb_resize_384
116,prompt_db4ef2aacca54b2b,images/img_7f58312c79344767.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Softened front-bottom-left corner on porch delivery box,gpt-5.4-mini,11-20-minor-low.md,,light_corner_softening,tiny_handling_scuffs,front_bottom_left_corner,tall_rectangular,tape_heavy_plain,barcode_label_only,cross_tape,outdoor_doorstep,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
117,prompt_5db25d27359c41b7,images/img_dd246d840bd0469e.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Left-panel scuffing on sorting-table box,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,none,left_side_panel,medium_standard,shipping_label_patch,barcode_label_only,single_center_tape,delivery_sorting_table,bottom_edge_low,cool_fluorescent,rgb_resize_384
118,prompt_6c9f7bc53b5b41b2,images/img_d898711fb60b48b5.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Right-panel scuffing with shallow creases,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,light_crease_cluster,right_side_panel,long_rectangular,tape_heavy_plain,multiple_small_stickers,old_peeling_tape,plain_studio_floor,bottom_edge_low,soft_even,rgb_resize_384
119,prompt_3791a8f4120e475f,images/img_f6b977bcf8284e3f.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Right-panel scuffing with small stain on tall box,gpt-5.4-mini,11-20-minor-low.md,,light_surface_scuffing,small_stain_patch,right_side_panel,tall_rectangular,recycled_patchwork_cardboard,multiple_small_stickers,minimal_tape,plain_studio_floor,high_three_quarter_right,cool_fluorescent,rgb_resize_384
120,prompt_88a3ff38ff594d39,images/img_aab69a71d4d243b0.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Centered front-face dent in van cargo area,gpt-5.4-mini,11-20-minor-low.md,,small_face_dent,small_stain_patch,front_face_center,small_cube,subtle_printed_markings,no_visible_label,single_center_tape,van_cargo_area,three_quarter_left,dim_ambient,rgb_resize_384
121,prompt_fc2561f57a60453d,images/img_73388d8c64084235.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Right-panel dent with light crease support,gpt-5.4-mini,11-20-minor-low.md,,small_face_dent,light_crease_cluster,right_side_panel,small_cube,plain_brown,multiple_small_stickers,cross_tape,warehouse_floor,three_quarter_right,backlit_but_readable,rgb_resize_384
122,prompt_82ec921760254634,images/img_605743d717d04fff.png,approved,generated,accepted_as_labeled,11-20,minor,15,11-20,minor,11-20,minor,11-20,minor,15,intended_reviewed_match,Softened front-top-right corner on flat mailer,gpt-5.4-mini,11-20-minor-low.md,,light_corner_softening,small_stain_patch,front_top_right_corner,flat_mailer_box,plain_brown,small_shipping_label,minimal_tape,van_cargo_area,front_eye_level,soft_even,rgb_resize_384
123,prompt_2ec706e672204c29,images/img_7c7dc4d00a854fd8.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,Porch corner crease,gpt-5.4-mini,21-30-minor-mid.md,,clear_corner_crease,small_stain_patch,front_top_right_corner,long_rectangular,tape_heavy_plain,small_shipping_label,minimal_tape,outdoor_doorstep,side_profile_right,backlit_but_readable,rgb_resize_384
124,prompt_c282bc0f23bd4a93,images/img_169362d505b840fc.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,Packing table left corner bend,gpt-5.4-mini,21-30-minor-mid.md,,clear_corner_crease,secondary_corner_softening,front_top_left_corner,medium_standard,plain_brown,barcode_label_only,cross_tape,packing_station,diagonal_corner_view,mixed_indoor,rgb_resize_384
125,prompt_752ab9f232bb4abc,images/img_00928e49dc354251.png,approved,generated,accepted_as_labeled,21-30,minor,25,21-30,minor,21-30,minor,21-30,minor,25,intended_reviewed_match,Sorting table corner fray,gpt-5.4-mini,21-30-minor-mid.md,,small_corner_fray,light_crease_cluster,front_top_right_corner,flat_mailer_box,subtle_printed_markings,multiple_small_stickers,cross_tape,delivery_sorting_table,high_three_quarter_left,harsh_side_shadow,rgb_resize_384
126,prompt_c800ed20e246427d,images/img_8489bd6f41c24a45.png,approved,generated,accepted_relabel,21-30,minor,25,11-20,minor,11-20,minor,11-20,minor,15,final_relabel,Studio edge wear left side,gpt-5.4-mini,21-30-minor-mid.md,,edge_wear_cluster,light_crease_cluster,left_side_panel,tall_rectangular,shipping_label_patch,no_visible_label,reinforced_edge_tape,plain_studio_floor,three_quarter_left,mixed_indoor,rgb_resize_384
127,prompt_543b464bf383453f,images/img_fdb11bff6c4149d2.png,approved,generated,accepted_relabel,21-30,minor,25,11-20,minor,11-20,minor,11-20,minor,15,final_relabel,Van cargo corner wear,gpt-5.4-mini,21-30-minor-mid.md,,edge_wear_cluster,none,front_bottom_right_corner,long_rectangular,tape_heavy_plain,barcode_label_only,minimal_tape,van_cargo_area,high_three_quarter_left,backlit_but_readable,rgb_resize_384
